Time of Detection,Latitude,Longitude,Vertical Speed,Acceleration X,Acceleration Y,Acceleration Z,Bearing Change Rate,Altitude Change Rate,Signal Strength,Frequency,PRI,Pulse Width,Electronic Warfare,IFF Code,Flight Plan,Communication Signals,Weapon Status,Number of Objects in Formation,Formation Type,Country of Origin,Object Behavior,Weather Conditions,Time of Day,Geographic Terrain,Proximity to Sensitive Locations,Current Air Traffic Density,Solar Activity,Sensor Reliability,Confidence Level (Detection),Confidence Level (Classification),Number of Sensors Detecting Object,Sensor ID
2025-03-07 13:04:36.784082,-4.501335,-175.712956,-41.79,0.82,-0.98,1.11,-1.33,12.23,-23.65,4032707903.68,73.12,28.19,Unknown,5356,"{'ID': 'FP8785', 'Departure': 'Airport_2', 'Arrival': 'Airport_14', 'Planned Altitude': 30271.27, 'Planned Speed': 449.92}","{'Frequency': 4791.67, 'Content': 'Standard', 'Language': 'Unknown'}",Armed,5,Line Abreast,RU,Loitering,"{'Visibility': 8152.87, 'Wind Speed': 3.01, 'Cloud Cover': 20.89}",Twilight,Coastal,47290.61,85,High,72.88,90.94,75.33,4,SENSOR_19
2025-03-07 08:20:01.784082,49.817941,-15.909956,17.27,1.2,-0.83,-1.19,-6.03,-6.99,-7.1,1074150966.91,86.73,82.08,None,7750,"{'ID': 'FP2796', 'Departure': 'Airport_42', 'Arrival': 'Airport_25', 'Planned Altitude': 22611.96, 'Planned Speed': 486.55}","{'Frequency': 2864.33, 'Content': 'Encrypted', 'Language': 'English'}",Unarmed,3,None,IR,Loitering,"{'Visibility': 47397.27, 'Wind Speed': 0.43, 'Cloud Cover': 70.18}",Night,Coastal,21346.48,1,Low,92.27,71.92,56.4,3,SENSOR_13
2025-03-08 01:49:07.784082,63.099827,-20.625574,-22.88,-3.81,-1.06,3.95,3.36,-11.5,-9.74,9048247113.25,861.26,58.07,None,2151,"{'ID': 'FP9293', 'Departure': 'Airport_32', 'Arrival': 'Airport_34', 'Planned Altitude': 11247.17, 'Planned Speed': 821.32}","{'Frequency': 5139.31, 'Content': 'Encrypted', 'Language': 'English'}",Armed,2,V-Formation,US,Aggressive Maneuvers,"{'Visibility': 12371.49, 'Wind Speed': 28.0, 'Cloud Cover': 52.49}",Twilight,Coastal,3297.02,34,Low,84.95,73.5,51.9,3,SENSOR_9
2025-03-07 19:51:51.784082,-11.573255,-59.201602,8.83,-2.24,4.12,4.79,-7.66,-2.81,-62.8,2192895784.4,540.6,39.3,Unknown,9567,"{'ID': 'FP8633', 'Departure': 'Airport_2', 'Arrival': 'Airport_2', 'Planned Altitude': 4683.06, 'Planned Speed': 800.16}","{'Frequency': 8062.61, 'Content': 'Standard', 'Language': 'Unknown'}",Unarmed,3,Echelon,IR,Direct Approach,"{'Visibility': 12720.03, 'Wind Speed': 29.73, 'Cloud Cover': 92.58}",Night,Coastal,97514.89,21,Low,53.24,92.65,50.35,1,SENSOR_17
2025-03-07 20:34:14.784082,-72.802238,19.54621,-44.29,4.44,4.19,1.26,-0.16,-1.84,-82.1,6243270979.34,150.59,54.97,None,2487,"{'ID': 'FP8602', 'Departure': 'Airport_39', 'Arrival': 'Airport_1', 'Planned Altitude': 18417.1, 'Planned Speed': 549.8}","{'Frequency': 9632.03, 'Content': 'Standard', 'Language': 'English'}",Unarmed,3,None,IR,Direct Approach,"{'Visibility': 44355.55, 'Wind Speed': 4.77, 'Cloud Cover': 3.26}",Twilight,Flat,15043.44,77,Medium,84.86,87.61,76.0,4,SENSOR_9
2025-03-07 13:39:52.784082,-65.983901,-142.529249,30.9,4.22,-2.81,-3.22,-0.31,-17.97,-18.36,2197454475.15,540.3,63.7,Unknown,7756,"{'ID': 'FP7374', 'Departure': 'Airport_10', 'Arrival': 'Airport_40', 'Planned Altitude': 1140.21, 'Planned Speed': 615.79}","{'Frequency': 674.52, 'Content': 'Standard', 'Language': 'English'}",Unarmed,2,Line Abreast,DE,Aggressive Maneuvers,"{'Visibility': 40729.65, 'Wind Speed': 20.01, 'Cloud Cover': 37.18}",Twilight,Flat,24776.75,52,Low,80.18,93.33,82.98,4,SENSOR_15
2025-03-07 04:40:34.784082,-24.26314,29.153065,-33.46,-2.68,-0.74,-2.43,-2.59,-10.38,-96.29,5215852829.15,66.14,51.07,Spoofing,4497,"{'ID': 'FP7822', 'Departure': 'Airport_3', 'Arrival': 'Airport_34', 'Planned Altitude': 23281.43, 'Planned Speed': 450.02}","{'Frequency': 8381.77, 'Content': 'Standard', 'Language': 'Unknown'}",Armed,3,Line Abreast,FR,Aggressive Maneuvers,"{'Visibility': 43229.69, 'Wind Speed': 11.3, 'Cloud Cover': 71.6}",Twilight,Coastal,58861.76,89,Low,74.73,86.8,69.72,5,SENSOR_16
2025-03-07 19:45:38.784082,33.866345,-154.687356,-39.01,-0.82,-0.49,-4.72,-7.96,-13.98,-0.93,8453139157.17,645.19,85.35,None,6874,"{'ID': 'FP6394', 'Departure': 'Airport_14', 'Arrival': 'Airport_32', 'Planned Altitude': 7619.59, 'Planned Speed': 515.73}","{'Frequency': 733.38, 'Content': 'Standard', 'Language': 'English'}",Armed,5,V-Formation,FR,Loitering,"{'Visibility': 6486.41, 'Wind Speed': 20.97, 'Cloud Cover': 59.17}",Twilight,Coastal,98758.39,72,Medium,66.3,78.11,53.26,1,SENSOR_14
2025-03-07 12:55:15.784082,72.161879,-114.265852,35.6,-4.45,-0.48,2.19,5.26,-5.57,-79.59,8972503589.22,358.49,6.56,Jamming,9446,"{'ID': 'FP9804', 'Departure': 'Airport_8', 'Arrival': 'Airport_12', 'Planned Altitude': 27480.41, 'Planned Speed': 466.06}","{'Frequency': 6976.48, 'Content': 'Standard', 'Language': 'English'}",Unknown,2,Echelon,CN,Direct Approach,"{'Visibility': 17025.18, 'Wind Speed': 6.3, 'Cloud Cover': 28.75}",Twilight,Flat,71166.71,77,Low,73.99,73.53,91.67,1,SENSOR_14
2025-03-08 01:58:49.784082,74.360309,58.401301,-43.08,-0.68,-0.34,4.17,8.72,13.76,-6.56,4337002965.47,262.45,87.58,Jamming,9638,"{'ID': 'FP1063', 'Departure': 'Airport_27', 'Arrival': 'Airport_50', 'Planned Altitude': 24533.52, 'Planned Speed': 224.66}","{'Frequency': 2944.0, 'Content': 'Standard', 'Language': 'English'}",Armed,1,None,IN,Loitering,"{'Visibility': 24255.63, 'Wind Speed': 9.31, 'Cloud Cover': 49.59}",Day,Coastal,9079.95,87,High,86.03,66.07,90.5,2,SENSOR_20
2025-03-06 22:20:20.784082,-47.868749,-144.325854,-47.12,2.25,3.38,-3.78,3.27,5.02,-97.31,8460747413.92,979.29,96.75,Jamming,4227,"{'ID': 'FP6372', 'Departure': 'Airport_32', 'Arrival': 'Airport_16', 'Planned Altitude': 32468.27, 'Planned Speed': 258.97}","{'Frequency': 9972.49, 'Content': 'Encrypted', 'Language': 'English'}",Unknown,6,Line Abreast,PK,Aggressive Maneuvers,"{'Visibility': 10279.43, 'Wind Speed': 20.84, 'Cloud Cover': 11.88}",Twilight,Flat,5329.93,37,Low,50.54,86.86,85.91,2,SENSOR_2
2025-03-07 21:40:17.784082,23.027472,-2.962778,16.38,1.12,1.35,0.08,5.06,10.79,-94.21,6205042465.69,651.82,70.78,Unknown,7275,"{'ID': 'FP2702', 'Departure': 'Airport_43', 'Arrival': 'Airport_48', 'Planned Altitude': 38575.11, 'Planned Speed': 403.78}","{'Frequency': 4404.94, 'Content': 'Standard', 'Language': 'English'}",Armed,2,Echelon,RU,Direct Approach,"{'Visibility': 21937.53, 'Wind Speed': 1.51, 'Cloud Cover': 8.8}",Twilight,Flat,75830.9,34,High,57.27,75.79,80.39,4,SENSOR_3
2025-03-07 10:00:25.784082,35.785485,-6.353161,-0.88,1.36,3.84,3.91,8.18,18.05,-95.2,6145432964.09,842.4,69.68,Spoofing,9012,"{'ID': 'FP9932', 'Departure': 'Airport_34', 'Arrival': 'Airport_17', 'Planned Altitude': 19124.35, 'Planned Speed': 634.35}","{'Frequency': 3568.46, 'Content': 'Standard', 'Language': 'Unknown'}",Unarmed,3,Echelon,IR,Direct Approach,"{'Visibility': 23638.0, 'Wind Speed': 5.75, 'Cloud Cover': 27.0}",Day,Flat,60669.95,92,High,61.15,81.87,83.29,2,SENSOR_1
2025-03-07 06:35:26.784082,-63.799391,-115.464102,-19.95,0.7,0.0,3.55,-2.35,1.03,-38.61,1110948931.12,324.46,45.46,Unknown,2245,"{'ID': 'FP1278', 'Departure': 'Airport_21', 'Arrival': 'Airport_3', 'Planned Altitude': 5475.33, 'Planned Speed': 359.8}","{'Frequency': 1597.55, 'Content': 'Standard', 'Language': 'Unknown'}",Unknown,2,Echelon,DE,Loitering,"{'Visibility': 40540.9, 'Wind Speed': 5.43, 'Cloud Cover': 48.46}",Day,Flat,31676.18,98,Low,64.82,50.29,89.17,4,SENSOR_15
2025-03-07 19:39:24.784082,27.524649,55.157412,-36.9,1.04,-3.62,-1.1,4.5,-9.46,-35.23,9519561263.49,37.44,7.49,Spoofing,7098,"{'ID': 'FP5347', 'Departure': 'Airport_38', 'Arrival': 'Airport_16', 'Planned Altitude': 28872.65, 'Planned Speed': 571.82}","{'Frequency': 4396.35, 'Content': 'Encrypted', 'Language': 'English'}",Unarmed,5,Echelon,DE,Loitering,"{'Visibility': 2412.6, 'Wind Speed': 5.38, 'Cloud Cover': 7.51}",Twilight,Coastal,53780.7,61,High,78.92,85.51,82.87,3,SENSOR_12
2025-03-07 19:15:15.784082,-54.70567,-175.25737,-29.09,0.32,4.43,2.81,-5.29,14.09,-36.88,6709290251.03,926.46,78.73,Spoofing,8966,"{'ID': 'FP3673', 'Departure': 'Airport_35', 'Arrival': 'Airport_30', 'Planned Altitude': 14329.48, 'Planned Speed': 780.81}","{'Frequency': 826.71, 'Content': 'Standard', 'Language': 'English'}",Armed,6,Line Abreast,CN,Aggressive Maneuvers,"{'Visibility': 41548.27, 'Wind Speed': 28.86, 'Cloud Cover': 82.65}",Night,Mountainous,20853.68,95,Medium,73.57,82.5,73.35,3,SENSOR_13
2025-03-07 00:47:59.784082,-88.08026,-58.687445,-7.06,3.96,-1.56,-1.34,-8.26,9.87,-31.07,6083120781.64,760.16,14.78,Jamming,2484,"{'ID': 'FP8625', 'Departure': 'Airport_43', 'Arrival': 'Airport_46', 'Planned Altitude': 11174.61, 'Planned Speed': 252.91}","{'Frequency': 5933.92, 'Content': 'Standard', 'Language': 'English'}",Armed,6,V-Formation,UK,Aggressive Maneuvers,"{'Visibility': 29504.25, 'Wind Speed': 27.69, 'Cloud Cover': 5.73}",Night,Coastal,48530.39,29,High,77.44,72.6,79.36,5,SENSOR_2
2025-03-07 15:03:18.784082,-27.557654,-22.209594,-48.47,4.91,4.12,-3.87,7.09,14.74,-89.82,1289129116.97,410.26,16.91,Spoofing,8167,"{'ID': 'FP7708', 'Departure': 'Airport_29', 'Arrival': 'Airport_36', 'Planned Altitude': 35733.29, 'Planned Speed': 798.91}","{'Frequency': 3329.37, 'Content': 'Standard', 'Language': 'Unknown'}",Unknown,2,None,CN,Loitering,"{'Visibility': 40718.82, 'Wind Speed': 17.9, 'Cloud Cover': 63.55}",Day,Flat,30499.54,76,Medium,61.46,77.28,53.73,2,SENSOR_17
2025-03-08 01:56:23.784082,67.060551,66.2275,22.38,-1.5,3.08,3.96,-7.79,2.26,-6.64,7162611971.47,46.92,89.07,Spoofing,8648,"{'ID': 'FP1480', 'Departure': 'Airport_42', 'Arrival': 'Airport_29', 'Planned Altitude': 30454.29, 'Planned Speed': 227.23}","{'Frequency': 1046.04, 'Content': 'Standard', 'Language': 'English'}",Unknown,4,Echelon,IN,Direct Approach,"{'Visibility': 32024.7, 'Wind Speed': 17.51, 'Cloud Cover': 23.88}",Day,Flat,92284.06,9,Low,65.18,92.91,82.41,5,SENSOR_1
2025-03-07 19:09:57.784082,59.94605,37.968226,-22.86,-1.94,0.06,-1.61,-6.86,-7.54,-41.84,7261368132.37,435.7,49.77,None,4679,"{'ID': 'FP5193', 'Departure': 'Airport_14', 'Arrival': 'Airport_30', 'Planned Altitude': 2562.78, 'Planned Speed': 509.27}","{'Frequency': 3507.64, 'Content': 'Standard', 'Language': 'English'}",Unarmed,1,None,IN,Loitering,"{'Visibility': 16816.18, 'Wind Speed': 24.57, 'Cloud Cover': 15.75}",Day,Flat,27625.94,53,High,56.38,55.64,74.38,5,SENSOR_20
2025-03-07 10:27:59.784082,36.300613,-95.499272,-27.61,1.38,2.98,0.55,8.8,10.05,-58.52,7805875463.89,222.03,20.87,None,1207,"{'ID': 'FP3340', 'Departure': 'Airport_39', 'Arrival': 'Airport_25', 'Planned Altitude': 30966.83, 'Planned Speed': 561.14}","{'Frequency': 2410.06, 'Content': 'Encrypted', 'Language': 'English'}",Armed,4,None,DE,Loitering,"{'Visibility': 29945.35, 'Wind Speed': 26.06, 'Cloud Cover': 54.51}",Day,Flat,84615.49,34,Medium,75.11,80.83,58.7,2,SENSOR_19
2025-03-06 22:22:05.784082,-53.699595,75.083836,-26.35,0.95,2.8,-3.68,9.64,0.66,-97.81,9114707192.9,7.51,41.95,Unknown,5352,"{'ID': 'FP8622', 'Departure': 'Airport_41', 'Arrival': 'Airport_39', 'Planned Altitude': 9029.61, 'Planned Speed': 236.87}","{'Frequency': 2784.11, 'Content': 'Encrypted', 'Language': 'Unknown'}",Unarmed,5,V-Formation,IR,Aggressive Maneuvers,"{'Visibility': 37397.98, 'Wind Speed': 9.86, 'Cloud Cover': 57.91}",Day,Mountainous,41356.11,12,Low,93.5,79.02,57.97,5,SENSOR_5
2025-03-07 10:59:42.784082,53.767539,129.866152,17.63,-2.84,3.49,4.26,-8.63,-1.99,-37.99,1922652641.35,528.17,55.07,Jamming,7356,"{'ID': 'FP1440', 'Departure': 'Airport_40', 'Arrival': 'Airport_34', 'Planned Altitude': 34944.46, 'Planned Speed': 545.62}","{'Frequency': 686.87, 'Content': 'Encrypted', 'Language': 'English'}",Unarmed,1,None,PK,Loitering,"{'Visibility': 41520.09, 'Wind Speed': 2.5, 'Cloud Cover': 0.33}",Day,Coastal,78983.07,48,Medium,70.72,58.99,79.64,1,SENSOR_15
2025-03-07 14:18:53.784082,-78.548114,-177.210318,-15.62,2.15,-0.68,0.74,-2.6,-18.44,-47.98,8390750746.73,439.44,87.64,None,6240,"{'ID': 'FP8682', 'Departure': 'Airport_2', 'Arrival': 'Airport_43', 'Planned Altitude': 27550.66, 'Planned Speed': 716.04}","{'Frequency': 3660.36, 'Content': 'Standard', 'Language': 'Unknown'}",Armed,2,Echelon,FR,Direct Approach,"{'Visibility': 2397.0, 'Wind Speed': 4.03, 'Cloud Cover': 31.96}",Night,Mountainous,13863.93,42,Medium,83.67,95.37,61.63,1,SENSOR_1
2025-03-08 00:47:18.784082,28.542014,-22.440074,49.39,-4.01,-0.55,-0.41,-8.52,-5.97,-41.99,1097104818.64,485.2,66.49,Unknown,6501,"{'ID': 'FP1502', 'Departure': 'Airport_20', 'Arrival': 'Airport_10', 'Planned Altitude': 14141.55, 'Planned Speed': 746.91}","{'Frequency': 7921.59, 'Content': 'Encrypted', 'Language': 'English'}",Unarmed,4,Echelon,FR,Aggressive Maneuvers,"{'Visibility': 47920.16, 'Wind Speed': 20.31, 'Cloud Cover': 53.28}",Day,Flat,66423.42,92,Medium,84.66,98.25,96.91,4,SENSOR_12
2025-03-06 23:44:46.784082,-81.070619,162.284961,-17.37,-1.59,4.06,-0.1,8.33,-11.65,-23.23,8813877584.94,73.3,11.9,Unknown,5010,"{'ID': 'FP2309', 'Departure': 'Airport_4', 'Arrival': 'Airport_15', 'Planned Altitude': 22785.83, 'Planned Speed': 567.38}","{'Frequency': 1209.74, 'Content': 'Encrypted', 'Language': 'English'}",Unknown,5,V-Formation,PK,Aggressive Maneuvers,"{'Visibility': 46747.9, 'Wind Speed': 26.31, 'Cloud Cover': 61.89}",Day,Flat,80238.55,36,Medium,91.51,67.26,83.92,4,SENSOR_13
2025-03-07 05:47:01.784082,-18.250141,-6.159243,-28.66,-1.08,0.71,3.07,8.92,-3.06,-59.62,9113106388.59,247.96,23.22,Jamming,7104,"{'ID': 'FP6108', 'Departure': 'Airport_12', 'Arrival': 'Airport_3', 'Planned Altitude': 12021.02, 'Planned Speed': 261.64}","{'Frequency': 3522.42, 'Content': 'Standard', 'Language': 'Unknown'}",Unknown,4,Line Abreast,IR,Aggressive Maneuvers,"{'Visibility': 26680.2, 'Wind Speed': 28.78, 'Cloud Cover': 87.33}",Twilight,Coastal,4136.92,70,Medium,67.29,89.61,72.95,5,SENSOR_1
2025-03-07 14:01:05.784082,-51.553913,-147.185674,14.14,0.47,3.31,-0.7,2.55,-1.08,-64.51,8519477512.24,503.12,41.61,Unknown,7775,"{'ID': 'FP2416', 'Departure': 'Airport_10', 'Arrival': 'Airport_32', 'Planned Altitude': 37764.99, 'Planned Speed': 836.81}","{'Frequency': 9769.73, 'Content': 'Encrypted', 'Language': 'English'}",Unarmed,5,Line Abreast,KR,Direct Approach,"{'Visibility': 3764.17, 'Wind Speed': 25.47, 'Cloud Cover': 51.37}",Twilight,Mountainous,1332.66,81,High,69.68,74.84,74.71,5,SENSOR_16
2025-03-07 01:15:18.784082,-63.016981,-174.091801,-37.13,-0.41,-4.03,-2.62,5.49,0.97,-6.19,3725042426.31,304.32,99.24,None,8306,"{'ID': 'FP9111', 'Departure': 'Airport_11', 'Arrival': 'Airport_20', 'Planned Altitude': 36286.51, 'Planned Speed': 229.92}","{'Frequency': 9915.68, 'Content': 'Standard', 'Language': 'English'}",Unknown,4,Line Abreast,DE,Loitering,"{'Visibility': 1795.01, 'Wind Speed': 20.45, 'Cloud Cover': 26.37}",Night,Flat,33971.25,78,Low,97.33,98.65,64.86,2,SENSOR_4
2025-03-07 12:34:42.784082,-4.198713,142.9167,-2.7,-2.1,3.48,4.03,-9.53,12.5,-92.21,6543989843.22,811.53,49.63,Unknown,9795,"{'ID': 'FP4313', 'Departure': 'Airport_49', 'Arrival': 'Airport_6', 'Planned Altitude': 35108.83, 'Planned Speed': 405.47}","{'Frequency': 6191.09, 'Content': 'Standard', 'Language': 'English'}",Unknown,2,V-Formation,US,Loitering,"{'Visibility': 7096.16, 'Wind Speed': 25.83, 'Cloud Cover': 30.64}",Night,Flat,99986.86,82,Low,56.65,50.34,88.9,4,SENSOR_6
2025-03-06 23:31:55.784082,78.343817,162.730417,25.53,3.93,-0.12,3.11,-0.62,-19.6,-13.99,6707392760.85,166.88,6.82,Spoofing,2430,"{'ID': 'FP1831', 'Departure': 'Airport_3', 'Arrival': 'Airport_25', 'Planned Altitude': 8491.33, 'Planned Speed': 324.97}","{'Frequency': 2796.86, 'Content': 'Standard', 'Language': 'English'}",Armed,1,None,IR,Loitering,"{'Visibility': 15955.6, 'Wind Speed': 25.59, 'Cloud Cover': 97.63}",Day,Flat,20475.92,67,High,59.69,95.89,69.54,1,SENSOR_10
2025-03-07 21:50:01.784082,48.014365,-91.338084,3.0,-0.88,-1.04,4.83,-0.83,4.28,-53.55,2343850782.63,773.09,93.82,Jamming,1784,"{'ID': 'FP8441', 'Departure': 'Airport_30', 'Arrival': 'Airport_44', 'Planned Altitude': 32185.38, 'Planned Speed': 209.93}","{'Frequency': 2541.04, 'Content': 'Encrypted', 'Language': 'English'}",Armed,4,Echelon,FR,Loitering,"{'Visibility': 39463.01, 'Wind Speed': 0.16, 'Cloud Cover': 47.31}",Day,Mountainous,81850.25,24,High,91.94,71.04,94.76,5,SENSOR_6
2025-03-07 08:41:07.784082,3.51321,107.15013,-26.84,2.83,0.86,-4.93,6.57,3.07,-84.55,2195251835.29,102.41,83.26,Spoofing,2462,"{'ID': 'FP8654', 'Departure': 'Airport_48', 'Arrival': 'Airport_32', 'Planned Altitude': 10663.89, 'Planned Speed': 719.25}","{'Frequency': 530.45, 'Content': 'Standard', 'Language': 'English'}",Unarmed,2,V-Formation,KR,Aggressive Maneuvers,"{'Visibility': 36810.45, 'Wind Speed': 23.94, 'Cloud Cover': 51.67}",Twilight,Flat,16850.15,24,High,75.41,54.35,92.71,1,SENSOR_12
2025-03-08 00:40:58.784082,13.40406,170.033691,24.29,-4.29,1.99,-2.08,7.06,-1.55,-61.39,8274450311.6,400.29,54.15,Unknown,5950,"{'ID': 'FP4914', 'Departure': 'Airport_8', 'Arrival': 'Airport_30', 'Planned Altitude': 17240.54, 'Planned Speed': 652.83}","{'Frequency': 4797.03, 'Content': 'Standard', 'Language': 'Unknown'}",Armed,4,Line Abreast,IN,Direct Approach,"{'Visibility': 32696.47, 'Wind Speed': 16.4, 'Cloud Cover': 0.78}",Night,Mountainous,20837.42,23,High,56.56,65.09,51.37,4,SENSOR_17
2025-03-07 05:14:00.784082,19.374235,13.26468,23.36,-4.48,0.51,4.92,-6.84,-18.32,-22.65,1305962506.17,572.66,73.73,Unknown,3756,"{'ID': 'FP4841', 'Departure': 'Airport_39', 'Arrival': 'Airport_30', 'Planned Altitude': 38480.9, 'Planned Speed': 698.88}","{'Frequency': 4128.68, 'Content': 'Standard', 'Language': 'English'}",Armed,5,None,FR,Direct Approach,"{'Visibility': 2431.59, 'Wind Speed': 26.48, 'Cloud Cover': 63.28}",Twilight,Flat,65609.99,28,Low,67.64,50.01,80.67,2,SENSOR_8
2025-03-07 13:24:43.784082,18.211787,-167.623715,-41.25,-0.23,-0.74,-3.87,-4.08,-5.12,-83.61,9640231684.76,716.09,7.58,Unknown,3300,"{'ID': 'FP5906', 'Departure': 'Airport_25', 'Arrival': 'Airport_38', 'Planned Altitude': 16413.7, 'Planned Speed': 653.07}","{'Frequency': 1462.58, 'Content': 'Encrypted', 'Language': 'English'}",Unarmed,4,V-Formation,DE,Direct Approach,"{'Visibility': 3161.74, 'Wind Speed': 26.27, 'Cloud Cover': 32.66}",Twilight,Flat,64129.2,52,Low,77.95,93.47,64.81,1,SENSOR_9
2025-03-07 02:44:41.784082,-57.991876,-105.376037,-40.11,4.57,-0.6,-3.45,0.48,9.36,-50.28,8636618198.06,38.38,14.97,None,9342,"{'ID': 'FP3944', 'Departure': 'Airport_9', 'Arrival': 'Airport_8', 'Planned Altitude': 1986.01, 'Planned Speed': 393.98}","{'Frequency': 5300.96, 'Content': 'Encrypted', 'Language': 'Unknown'}",Unarmed,3,V-Formation,US,Aggressive Maneuvers,"{'Visibility': 13853.53, 'Wind Speed': 29.7, 'Cloud Cover': 24.68}",Night,Flat,24781.48,22,Medium,62.21,50.38,82.79,1,SENSOR_6
2025-03-07 05:58:53.784082,-6.142442,157.936397,45.48,4.76,4.94,-4.37,-4.5,11.8,-0.59,2468595963.85,661.7,13.97,None,9697,"{'ID': 'FP5252', 'Departure': 'Airport_16', 'Arrival': 'Airport_13', 'Planned Altitude': 29023.07, 'Planned Speed': 276.23}","{'Frequency': 9216.22, 'Content': 'Standard', 'Language': 'Unknown'}",Unknown,5,Echelon,UK,Aggressive Maneuvers,"{'Visibility': 33179.92, 'Wind Speed': 6.76, 'Cloud Cover': 27.15}",Day,Coastal,47744.54,52,Low,86.11,53.43,75.38,4,SENSOR_7
2025-03-07 18:07:27.784082,16.237267,22.448308,-48.98,-2.09,5.0,2.31,0.82,-9.46,-45.93,9124913562.38,904.82,17.12,Spoofing,9916,"{'ID': 'FP5380', 'Departure': 'Airport_9', 'Arrival': 'Airport_5', 'Planned Altitude': 6104.45, 'Planned Speed': 553.39}","{'Frequency': 6004.69, 'Content': 'Standard', 'Language': 'English'}",Unknown,6,None,KR,Loitering,"{'Visibility': 7976.54, 'Wind Speed': 12.64, 'Cloud Cover': 36.57}",Day,Mountainous,61077.18,98,High,57.89,76.8,69.99,4,SENSOR_9
2025-03-08 01:30:46.784082,-70.050422,-54.043271,18.27,4.93,-2.06,-1.91,-2.12,11.55,-94.08,3769883894.5,949.89,49.14,Spoofing,6169,"{'ID': 'FP7636', 'Departure': 'Airport_40', 'Arrival': 'Airport_28', 'Planned Altitude': 35435.55, 'Planned Speed': 820.59}","{'Frequency': 5468.36, 'Content': 'Standard', 'Language': 'English'}",Armed,5,None,DE,Loitering,"{'Visibility': 39536.08, 'Wind Speed': 29.12, 'Cloud Cover': 20.97}",Night,Flat,42517.91,1,Medium,90.5,65.27,72.66,3,SENSOR_9
2025-03-07 09:26:02.784082,-53.85554,159.594416,5.44,-3.67,0.93,-1.44,3.18,-0.9,-73.19,3086636552.0,4.09,67.39,Unknown,9449,"{'ID': 'FP7102', 'Departure': 'Airport_38', 'Arrival': 'Airport_22', 'Planned Altitude': 26429.33, 'Planned Speed': 833.5}","{'Frequency': 6240.09, 'Content': 'Standard', 'Language': 'Unknown'}",Unknown,1,None,IR,Loitering,"{'Visibility': 32588.38, 'Wind Speed': 24.16, 'Cloud Cover': 28.82}",Twilight,Coastal,70417.08,49,High,92.18,82.01,69.11,3,SENSOR_3
2025-03-07 05:52:47.784082,35.439457,22.8351,48.11,-1.24,2.84,-4.18,-3.86,7.93,-6.47,1663213607.09,520.83,40.17,Jamming,2059,"{'ID': 'FP4215', 'Departure': 'Airport_49', 'Arrival': 'Airport_41', 'Planned Altitude': 5887.88, 'Planned Speed': 800.37}","{'Frequency': 3736.13, 'Content': 'Standard', 'Language': 'English'}",Unknown,5,V-Formation,FR,Loitering,"{'Visibility': 2331.93, 'Wind Speed': 0.71, 'Cloud Cover': 29.02}",Twilight,Flat,18142.87,87,Medium,63.63,61.21,88.71,1,SENSOR_8
2025-03-07 05:59:00.784082,88.798449,-3.09574,8.73,0.5,3.13,-3.77,7.39,0.12,-90.57,5500239361.24,418.28,38.09,Jamming,2548,"{'ID': 'FP5965', 'Departure': 'Airport_21', 'Arrival': 'Airport_34', 'Planned Altitude': 15396.97, 'Planned Speed': 727.77}","{'Frequency': 1392.92, 'Content': 'Encrypted', 'Language': 'English'}",Unknown,1,None,PK,Direct Approach,"{'Visibility': 48653.2, 'Wind Speed': 3.1, 'Cloud Cover': 64.8}",Twilight,Flat,81301.56,11,High,68.98,57.07,50.0,5,SENSOR_19
2025-03-07 15:20:58.784082,27.141873,-160.658733,19.36,4.39,-1.85,-1.5,-6.69,-18.36,-91.38,2615801739.02,904.03,89.43,Jamming,9973,"{'ID': 'FP9114', 'Departure': 'Airport_27', 'Arrival': 'Airport_40', 'Planned Altitude': 37708.39, 'Planned Speed': 893.99}","{'Frequency': 4706.7, 'Content': 'Standard', 'Language': 'English'}",Armed,3,Echelon,KR,Aggressive Maneuvers,"{'Visibility': 4547.18, 'Wind Speed': 12.4, 'Cloud Cover': 65.31}",Night,Mountainous,10956.92,91,Medium,59.34,83.03,51.44,2,SENSOR_5
2025-03-07 15:17:42.784082,-41.63097,-52.489303,-16.38,1.12,1.84,2.31,-4.52,5.97,-89.19,1982881227.14,949.96,59.23,None,5341,"{'ID': 'FP5154', 'Departure': 'Airport_3', 'Arrival': 'Airport_47', 'Planned Altitude': 3038.05, 'Planned Speed': 640.02}","{'Frequency': 8112.29, 'Content': 'Standard', 'Language': 'Unknown'}",Armed,4,None,UK,Direct Approach,"{'Visibility': 1721.25, 'Wind Speed': 10.45, 'Cloud Cover': 24.05}",Day,Coastal,95373.76,7,Medium,62.2,60.23,90.38,4,SENSOR_11
2025-03-07 13:29:04.784082,-67.973714,-27.962551,-12.33,0.44,-3.56,0.46,4.69,-9.61,-63.05,6408366896.61,864.09,95.94,Unknown,9373,"{'ID': 'FP4896', 'Departure': 'Airport_39', 'Arrival': 'Airport_31', 'Planned Altitude': 33178.87, 'Planned Speed': 528.77}","{'Frequency': 1831.41, 'Content': 'Encrypted', 'Language': 'English'}",Unknown,1,None,IR,Aggressive Maneuvers,"{'Visibility': 47545.84, 'Wind Speed': 12.77, 'Cloud Cover': 23.9}",Day,Flat,23243.35,21,High,63.37,63.43,64.97,3,SENSOR_1
